,Sample,ClassId,EN
24555,signer36_sample366,141,room
24556,signer36_sample367,145,olympiad
24557,signer36_sample368,212,tomorrow
24558,signer36_sample369,28,single
24559,signer36_sample370,51,government
24560,signer36_sample371,33,inform
24561,signer36_sample372,117,smell
24562,signer36_sample373,186,okay
24563,signer36_sample374,78,laugh
24564,signer36_sample375,198,turkey
24565,signer36_sample376,152,cotton
24566,signer36_sample377,27,baby
24567,signer36_sample378,167,sauce
24568,signer36_sample379,90,halal
24569,signer36_sample380,188,date
24570,signer36_sample381,5,tree
24571,signer36_sample382,106,sibling
24572,signer36_sample383,92,never
24573,signer36_sample384,109,belt
24574,signer36_sample385,120,dog
24575,signer36_sample386,31,petrol
24576,signer36_sample387,220,absent
24577,signer36_sample388,161,picnic
24578,signer36_sample389,16,ataturk
24579,signer36_sample390,150,fasting
24580,signer36_sample391,123,lap
24581,signer36_sample392,61,retired
24582,signer36_sample393,208,wrong
24583,signer36_sample394,50,topple
24584,signer36_sample395,25,flag
24585,signer36_sample396,192,danger
24586,signer36_sample397,55,yesterday
24587,signer36_sample398,170,hat
24588,signer36_sample399,205,tax
24589,signer36_sample400,193,telephone
24590,signer36_sample401,0,sister
24591,signer36_sample402,142,wood
24592,signer36_sample403,108,accident
24593,signer36_sample404,136,how
24594,signer36_sample405,173,hi
24595,signer36_sample406,20,father
24596,signer36_sample407,37,fork
24597,signer36_sample408,5,tree
24598,signer36_sample409,17,shoe
24599,signer36_sample410,52,doctor
24600,signer36_sample411,61,retired
24601,signer36_sample412,53,full
24602,signer36_sample413,141,room
24603,signer36_sample414,9,wise
24604,signer36_sample415,103,pencil
24605,signer36_sample416,202,far
24606,signer36_sample417,20,father
24607,signer36_sample418,116,female
24608,signer36_sample419,21,garden
24609,signer36_sample420,204,existing
24610,signer36_sample421,1,hurry
24611,signer36_sample422,56,enemy
24612,signer36_sample423,186,okay
24613,signer36_sample424,225,difficult
24614,signer36_sample425,162,police
24615,signer36_sample426,221,road
24616,signer36_sample427,74,lake
24617,signer36_sample428,160,thursday
24618,signer36_sample429,217,eat
24619,signer36_sample430,158,monday
24620,signer36_sample431,33,inform
24621,signer36_sample432,128,god_preserve
24622,signer36_sample433,135,tap
24623,signer36_sample434,3,enjoy_your_meal
24624,signer36_sample435,171,war
24625,signer36_sample436,224,time
24626,signer36_sample437,25,flag
24627,signer36_sample438,149,forest
24628,signer36_sample439,214,pillow
24629,signer36_sample440,191,ceiling
24630,signer36_sample441,150,fasting
24631,signer36_sample442,12,shopping
24632,signer36_sample443,32,together
24633,signer36_sample444,14,mother
24634,signer36_sample445,145,olympiad
24635,signer36_sample446,185,milk
24636,signer36_sample447,84,fault
24637,signer36_sample448,195,tailor
24638,signer36_sample449,86,no
24639,signer36_sample450,157,sunday
24640,signer36_sample451,58,pharmacy
24641,signer36_sample452,72,get_well
24642,signer36_sample453,114,book
24643,signer36_sample454,146,nope
24644,signer36_sample455,185,milk
24645,signer36_sample456,49,change
24646,signer36_sample457,77,show
24647,signer36_sample458,113,rent
24648,signer36_sample459,134,manager
24649,signer36_sample460,155,pastrami
24650,signer36_sample461,39,teapot
24651,signer36_sample462,97,not_interested
24652,signer36_sample463,61,retired
24653,signer36_sample464,184,promise
24654,signer36_sample465,88,animal
24655,signer36_sample466,178,voice
24656,signer36_sample467,211,help
24657,signer36_sample468,166,soap
24658,signer36_sample469,131,napkin
24659,signer36_sample470,89,gift
24660,signer36_sample471,174,umbrella
24661,signer36_sample472,41,ugly
24662,signer36_sample473,79,lightweight
24663,signer36_sample474,101,escape
24664,signer36_sample475,138,where
24665,signer36_sample476,192,danger
24666,signer36_sample477,202,far
24667,signer36_sample478,54,wedding
24668,signer36_sample479,185,milk
24669,signer36_sample480,74,lake
24670,signer36_sample481,38,tea
24671,signer36_sample482,130,be_pleased
24672,signer36_sample483,90,halal
24673,signer36_sample484,27,baby
24674,signer36_sample485,158,monday
24675,signer36_sample486,68,elephant
24676,signer36_sample487,208,wrong
24677,signer36_sample488,151,apologize
24678,signer36_sample489,162,police
24679,signer36_sample490,22,look
24680,signer36_sample491,3,enjoy_your_meal
24681,signer36_sample492,98,light
24682,signer36_sample493,164,request
24683,signer36_sample494,8,family
24684,signer36_sample495,184,promise
24685,signer36_sample496,26,feast
24686,signer36_sample497,7,cry
24687,signer36_sample498,18,mirror
24688,signer36_sample499,166,soap
24689,signer36_sample500,8,family
24690,signer36_sample501,90,halal
24691,signer36_sample502,31,petrol
24692,signer36_sample503,132,stairs
24693,signer36_sample504,221,road
24694,signer36_sample505,7,cry
24695,signer36_sample506,98,light
24696,signer36_sample507,80,right
24697,signer36_sample508,179,love
24698,signer36_sample509,95,needle
24699,signer36_sample510,40,hammer
24700,signer36_sample511,154,money
24701,signer36_sample512,133,guest
24702,signer36_sample513,122,bad
24703,signer36_sample514,140,oven
24704,signer36_sample515,143,teacher
24705,signer36_sample516,214,pillow
24706,signer36_sample517,42,child
24707,signer36_sample518,197,screwdriver
24708,signer36_sample519,48,grandfather
24709,signer36_sample520,159,window
24710,signer36_sample521,16,ataturk
24711,signer36_sample522,161,picnic
24712,signer36_sample523,127,tongs
24713,signer36_sample524,71,past
24714,signer36_sample525,1,hurry
24715,signer36_sample526,102,breakfast
24716,signer36_sample527,146,nope
24717,signer36_sample528,130,be_pleased
24718,signer36_sample529,11,kin
24719,signer36_sample530,85,towel
24720,signer36_sample531,133,guest
24721,signer36_sample532,69,photograph
24722,signer36_sample533,178,voice
24723,signer36_sample534,64,house
24724,signer36_sample535,95,needle
24725,signer36_sample536,0,sister
24726,signer36_sample537,169,champion
24727,signer36_sample538,50,topple
24728,signer36_sample539,67,memorize
24729,signer36_sample540,60,labor
24730,signer36_sample541,89,gift
24731,signer36_sample542,59,glove
24732,signer36_sample543,187,comb
24733,signer36_sample544,13,key
24734,signer36_sample545,115,mince
24735,signer36_sample546,123,lap
24736,signer36_sample547,73,bring
24737,signer36_sample548,105,door
24738,signer36_sample549,106,sibling
24739,signer36_sample550,94,drink
24740,signer36_sample551,9,wise
24741,signer36_sample552,207,alone
24742,signer36_sample553,131,napkin
24743,signer36_sample554,173,hi
24744,signer36_sample555,220,absent
24745,signer36_sample556,52,doctor
24746,signer36_sample557,214,pillow
24747,signer36_sample558,176,bill
24748,signer36_sample559,176,bill
24749,signer36_sample560,30,I
24750,signer36_sample561,107,crossroads
24751,signer36_sample562,75,shirt
24752,signer36_sample563,124,stain
24753,signer36_sample564,108,accident
24754,signer36_sample565,150,fasting
24755,signer36_sample566,153,trousers
24756,signer36_sample567,141,room
24757,signer36_sample568,167,sauce
24758,signer36_sample569,215,bed
24759,signer36_sample570,212,tomorrow
24760,signer36_sample571,27,baby
24761,signer36_sample572,80,right
24762,signer36_sample573,67,memorize
24763,signer36_sample574,57,wall
24764,signer36_sample575,207,alone
24765,signer36_sample576,110,if_only
24766,signer36_sample577,38,tea
24767,signer36_sample578,151,apologize
24768,signer36_sample579,120,dog
24769,signer36_sample580,184,promise
24770,signer36_sample581,10,unwise
24771,signer36_sample582,47,minute
24772,signer36_sample583,26,feast
24773,signer36_sample584,162,police
24774,signer36_sample585,109,belt
24775,signer36_sample586,29,wait
24776,signer36_sample587,200,toilet
24777,signer36_sample588,91,always
24778,signer36_sample589,9,wise
24779,signer36_sample590,97,not_interested
24780,signer36_sample591,160,thursday
24781,signer36_sample592,138,where
24782,signer36_sample593,48,grandfather
24783,signer36_sample594,92,never
24784,signer36_sample595,195,tailor
24785,signer36_sample596,219,star
24786,signer36_sample597,66,married
24787,signer36_sample598,96,medicine
24788,signer36_sample599,58,pharmacy
24789,signer36_sample600,200,toilet
24790,signer36_sample601,206,near
24791,signer36_sample602,222,tired
24792,signer36_sample603,96,medicine
24793,signer36_sample604,182,you
24794,signer36_sample605,142,wood
24795,signer36_sample606,156,potato
24796,signer36_sample607,70,football
24797,signer36_sample608,190,sweet
24798,signer36_sample609,64,house
24799,signer36_sample610,183,say
24800,signer36_sample611,224,time
24801,signer36_sample612,46,wallet
24802,signer36_sample613,119,coal
24803,signer36_sample614,8,family
24804,signer36_sample615,121,bridge
24805,signer36_sample616,160,thursday
24806,signer36_sample617,54,wedding
24807,signer36_sample618,180,evil
24808,signer36_sample619,23,honey
24809,signer36_sample620,45,saturday
24810,signer36_sample621,217,eat
24811,signer36_sample622,155,pastrami
24812,signer36_sample623,128,god_preserve
24813,signer36_sample624,6,heavy
24814,signer36_sample625,81,carpet
24815,signer36_sample626,81,carpet
24816,signer36_sample627,149,forest
24817,signer36_sample628,147,allright
24818,signer36_sample629,99,push
24819,signer36_sample630,165,hour
24820,signer36_sample631,25,flag
24821,signer36_sample632,154,money
24822,signer36_sample633,169,champion
24823,signer36_sample634,203,sad
24824,signer36_sample635,35,work
24825,signer36_sample636,113,rent
24826,signer36_sample637,129,angel
24827,signer36_sample638,173,hi
24828,signer36_sample639,210,band-aid
24829,signer36_sample640,118,cologne
24830,signer36_sample641,2,hungry
24831,signer36_sample642,193,telephone
24832,signer36_sample643,204,existing
24833,signer36_sample644,112,identity
24834,signer36_sample645,110,if_only
24835,signer36_sample646,186,okay
24836,signer36_sample647,36,wednesday
24837,signer36_sample648,37,fork
24838,signer36_sample649,138,where
24839,signer36_sample650,137,why
24840,signer36_sample651,53,full
24841,signer36_sample652,188,date
24842,signer36_sample653,121,bridge
24843,signer36_sample654,215,bed
24844,signer37_sample1,121,bridge
24845,signer37_sample2,55,yesterday
24846,signer37_sample3,100,good
24847,signer37_sample4,102,breakfast
24848,signer37_sample5,222,tired
24849,signer37_sample6,209,do
24850,signer37_sample7,34,we
24851,signer37_sample8,14,mother
24852,signer37_sample9,97,not_interested
24853,signer37_sample10,179,love
24854,signer37_sample11,108,accident
24855,signer37_sample12,83,hospital
24856,signer37_sample13,185,milk
24857,signer37_sample14,147,allright
24858,signer37_sample15,163,psychology
24859,signer37_sample16,103,pencil
24860,signer37_sample17,7,cry
24861,signer37_sample18,121,bridge
24862,signer37_sample19,209,do
24863,signer37_sample20,62,male
24864,signer37_sample21,150,fasting
24865,signer37_sample22,127,tongs
24866,signer37_sample23,107,crossroads
24867,signer37_sample24,190,sweet
24868,signer37_sample25,197,screwdriver
24869,signer37_sample26,132,stairs
24870,signer37_sample27,174,umbrella
24871,signer37_sample28,120,dog
24872,signer37_sample29,88,animal
24873,signer37_sample30,178,voice
24874,signer37_sample31,204,existing
24875,signer37_sample32,83,hospital
24876,signer37_sample33,150,fasting
24877,signer37_sample34,87,congratulations
24878,signer37_sample35,75,shirt
24879,signer37_sample36,206,near
24880,signer37_sample37,78,laugh
24881,signer37_sample38,116,female
24882,signer37_sample39,212,tomorrow
24883,signer37_sample40,181,border
24884,signer37_sample41,137,why
24885,signer37_sample42,25,flag
24886,signer37_sample43,34,we
24887,signer37_sample44,199,orange
24888,signer37_sample45,108,accident
24889,signer37_sample46,112,identity
24890,signer37_sample47,121,bridge
24891,signer37_sample48,180,evil
24892,signer37_sample49,191,ceiling
24893,signer37_sample50,138,where
24894,signer37_sample51,3,enjoy_your_meal
24895,signer37_sample52,200,toilet
24896,signer37_sample53,189,holiday
24897,signer37_sample54,129,angel
24898,signer37_sample55,224,time
24899,signer37_sample56,49,change
24900,signer37_sample57,162,police
24901,signer37_sample58,35,work
24902,signer37_sample59,221,road
24903,signer37_sample60,105,door
24904,signer37_sample61,97,not_interested
24905,signer37_sample62,169,champion
24906,signer37_sample63,45,saturday
24907,signer37_sample64,143,teacher
24908,signer37_sample65,151,apologize
24909,signer37_sample66,13,key
24910,signer37_sample67,36,wednesday
24911,signer37_sample68,220,absent
24912,signer37_sample69,181,border
24913,signer37_sample70,176,bill
24914,signer37_sample71,214,pillow
24915,signer37_sample72,58,pharmacy
24916,signer37_sample73,213,forbidden
24917,signer37_sample74,99,push
24918,signer37_sample75,45,saturday
24919,signer37_sample76,219,star
24920,signer37_sample77,51,government
24921,signer37_sample78,223,egg
24922,signer37_sample79,15,friend
24923,signer37_sample80,80,right
24924,signer37_sample81,164,request
24925,signer37_sample82,29,wait
24926,signer37_sample83,217,eat
24927,signer37_sample84,87,congratulations
24928,signer37_sample85,157,sunday
24929,signer37_sample86,71,past
24930,signer37_sample87,115,mince
24931,signer37_sample88,163,psychology
24932,signer37_sample89,61,retired
24933,signer37_sample90,10,unwise
24934,signer37_sample91,140,oven
24935,signer37_sample92,38,tea
24936,signer37_sample93,143,teacher
24937,signer37_sample94,17,shoe
24938,signer37_sample95,97,not_interested
24939,signer37_sample96,134,manager
24940,signer37_sample97,136,how
24941,signer37_sample98,103,pencil
24942,signer37_sample99,217,eat
24943,signer37_sample100,25,flag
24944,signer37_sample101,88,animal
24945,signer37_sample102,58,pharmacy
24946,signer37_sample103,46,wallet
24947,signer37_sample104,195,tailor
24948,signer37_sample105,94,drink
24949,signer37_sample106,72,get_well
24950,signer37_sample107,37,fork
24951,signer37_sample108,89,gift
24952,signer37_sample109,202,far
24953,signer37_sample110,211,help
24954,signer37_sample111,112,identity
24955,signer37_sample112,6,heavy
24956,signer37_sample113,33,inform
24957,signer37_sample114,176,bill
24958,signer37_sample115,119,coal
24959,signer37_sample116,174,umbrella
24960,signer37_sample117,44,friday
24961,signer37_sample118,42,child
24962,signer37_sample119,209,do
24963,signer37_sample120,212,tomorrow
24964,signer37_sample121,196,thanks
24965,signer37_sample122,173,hi
24966,signer37_sample123,129,angel
24967,signer37_sample124,225,difficult
24968,signer37_sample125,0,sister
24969,signer37_sample126,4,brother
24970,signer37_sample127,173,hi
24971,signer37_sample128,189,holiday
24972,signer37_sample129,149,forest
24973,signer37_sample130,218,cook
24974,signer37_sample131,182,you
24975,signer37_sample132,203,sad
24976,signer37_sample133,24,glass
